,Latitud,Longitud
1070,10.94465,-74.76272
1071,10.96932,-74.78553
1072,10.99861,-74.8117
1073,10.93685,-74.82023
1074,19.13525,-96.12177
1075,10.9465,-74.78472
1076,10.83383,-74.76283
1077,10.9769,-74.80863
1078,10.97636,-74.77736
1079,10.9878,-74.78721
1080,11.01562,-74.82059
1081,10.99373,-74.78539
1082,10.98853,-74.80152
1083,10.94662,-74.8102
1084,10.84356,-74.77174
1085,10.99158,-74.80713
1086,10.95236,-74.80708
1087,11.0043,-74.78711
1088,39.96161,-0.06856
1089,18.90862,-96.93894
1090,10.9878,-74.78721
1091,10.97634,-74.7769
1092,-0.26726,-78.45789
1093,6.29815,-75.55483
1094,37.85488,-4.84591
1095,10.97634,-74.7769
1096,10.96167,-74.83163
1097,10.98286,-74.83429
1098,10.99475,-74.82681
1099,10.97286,-74.83714
1100,11.01523,-74.81792
1101,10.99936,-74.82673
1102,10.92906,-74.78652
1103,10.97571,-74.8325
1104,10.95876,-74.8007
1105,10.9765,-74.77764
1106,10.99201,-74.78937
1107,7.92638,-72.4857
1108,11.00875,-74.81398
1109,10.9803,-74.81056
1110,10.95904,-74.82157
1111,10.83383,-74.76283
1112,10.9977,-74.82041
1113,11.01124,-74.81151
1114,10.95461,-74.79741
1115,10.97881,-74.84489
1116,10.95569,-74.77919
1117,10.96686,-74.80109
1118,10.9977,-74.82041
1119,19.13092,-96.12304
1120,3.40312,-76.51162
1121,10.94564,-74.79806
1122,10.99521,-74.80931
1123,10.95509,-74.82363
1124,10.96169,-74.78209
1125,10.94821,-74.8166
1126,10.93203,-74.78612
1127,10.93215,-74.78192
1128,10.98586,-74.79082
1129,10.96445,-74.78897
1130,10.97511,-74.77456
1131,3.43797,-76.54895
1132,10.97582,-74.78363
1133,10.94098,-74.80273
1134,10.97957,-74.79549
1135,10.97634,-74.7769
1136,10.9476,-74.77325
1137,11.00502,-74.79136
1138,10.97848,-74.82583
1139,10.97073,-74.81097
1140,10.92649,-74.82113
1141,11.00648,-74.78962
1142,10.96178,-74.77497
1143,10.93486,-74.78429
1144,10.97636,-74.77736
1145,10.97634,-74.7769
1146,10.98121,-74.79263
1147,10.93723,-74.78087
1148,10.86328,-74.77603
1149,11.00648,-74.78962
1150,10.98385,-74.77758
1151,10.95167,-74.77834
1152,10.99217,-74.80805
1153,11.02103,-74.81185
1154,10.9518,-74.81081
1155,11.00729,-74.81599
1156,10.99002,-74.80421
1157,10.95509,-74.76809
1158,10.97154,-74.83706
1159,10.96048,-74.82667
1160,3.40312,-76.51162
1161,10.94429,-74.80727
1162,10.95028,-74.79392
1163,10.9619,-74.78294
1164,10.95856,-74.82362
1165,10.97526,-74.83431
1166,10.9476,-74.77325
1167,10.96393,-74.79137
1168,10.97682,-74.84659
1169,10.96774,-74.79371
1170,10.97512,-74.83622
1171,10.9761,-74.77677
1172,10.98474,-74.83356
1173,10.99421,-74.81156
1174,10.95863,-74.79544
1175,10.93457,-74.80884
1176,10.93415,-74.78711
1177,10.97528,-74.77852
1178,10.95824,-74.82717
1179,10.95162,-74.81071
1180,10.9674,-74.82439
1181,10.97705,-74.83237
1182,11.00591,-74.78898
1183,10.96221,-74.80741
1184,10.97117,-74.79392
1185,10.96221,-74.80741
1186,10.98298,-74.83262
1187,10.94465,-74.76272
1188,10.97257,-74.7817
1189,10.93676,-74.7799
1190,11.02877,-74.8062
1191,10.95308,-74.8195
1192,3.42158,-76.5637
1193,10.97636,-74.77736
1194,10.98284,-74.76973
1195,10.96225,-74.78388
1196,11.0086,-74.81179
1197,10.97634,-74.7769
1198,11.00437,-74.83239
1199,10.94829,-74.8144
1200,10.95357,-74.80516
1201,11.01602,-74.80699
1202,20.98231,-89.61894
1203,10.99183,-74.79598
1204,10.97283,-74.80342
1205,11.00579,-74.82925
1206,10.94829,-74.8144
1207,11.00875,-74.81398
1208,10.95872,-74.80327
1209,10.94127,-74.79743
1210,10.95428,-74.79662
1211,11.00386,-74.80681
1212,10.93832,-74.80147
1213,10.97644,-74.77749
1214,10.99611,-74.80886
1215,11.02339,-74.80155
1216,10.95626,-74.81786
1217,10.97634,-74.7769
1218,10.93034,-74.80255
1219,7.89595,-72.47828
1220,10.98335,-74.80343
1221,10.96221,-74.80741
1222,11.01447,-74.82735
1223,10.97956,-74.77742
1224,10.98409,-74.80159
1225,10.96339,-74.8026
1226,10.9997,-74.80677
1227,10.97962,-74.80517
1228,20.9721,-89.6297
1229,10.9556,-74.79602
1230,10.95386,-74.76737
1231,11.00727,-74.81829
1232,10.94938,-74.77577
1233,10.94321,-74.82455
1234,10.93348,-74.79933
1235,10.9881,-74.8222
1236,10.97687,-74.84657
1237,10.96093,-74.7715
1238,10.93347,-74.78721
1239,4.75502,-75.89959
1240,10.96221,-74.80741
1241,10.96771,-74.78589
1242,10.96221,-74.80741
1243,11.02331,-74.81224
1244,10.98611,-74.80729
1245,10.99647,-74.81582
1246,10.97589,-74.77987
1247,10.96875,-74.80996
1248,11.00449,-74.78754
1249,-19.84099,-43.91038
1250,10.98249,-74.78421
1251,11.01461,-74.83647
1252,10.96686,-74.80109
1253,10.9968,-74.81005
1254,10.96646,-74.79099
1255,10.97138,-74.80351
1256,10.94733,-74.82939
1257,11.0187,-74.81792
1258,11.01103,-74.81094
1259,10.95393,-74.774
1260,10.98515,-74.788
1261,10.96225,-74.78388
1262,10.97636,-74.77736
1263,10.96184,-74.78276
1264,10.97644,-74.77749
1265,10.93231,-74.782
1266,10.98533,-74.78883
1267,10.92906,-74.78652
1268,10.92495,-74.79383
1269,10.957,-74.80178
1270,10.97831,-74.83616
1271,19.13525,-96.12177
1272,11.01461,-74.83647
1273,19.13155,-96.12153
1274,10.97501,-74.7779
1275,10.93594,-74.80716
1276,10.97956,-74.77742
1277,10.94644,-74.78924
1278,10.95196,-74.77084
1279,10.97984,-74.79145
1280,10.96221,-74.80741
1281,10.95002,-74.78681
1282,11.01103,-74.81094
1283,11.01223,-74.81359
1284,10.95786,-74.7737
1285,10.93231,-74.782
1286,10.95827,-74.825
1287,10.96591,-74.80209
1288,10.94541,-74.82411
1289,10.96997,-74.80427
1290,10.97956,-74.77742
1291,10.98555,-74.82206
1292,10.9841,-74.82373
1293,10.9878,-74.78721
1294,3.40312,-76.51162
1295,10.97813,-74.79677
1296,32.61292,-115.45929
1297,11.01103,-74.81094
1298,10.95298,-74.77861
1299,10.96609,-74.80816
1300,10.95298,-74.77861
1301,10.92906,-74.78652
1302,10.9632,-74.81435
1303,10.97286,-74.83714
1304,10.94082,-74.77816
1305,10.97181,-74.83815
1306,10.93676,-74.80054
1307,19.12924,-96.12167
1308,10.94541,-74.82411
1309,10.95751,-74.82225
1310,10.93651,-74.80249
1311,10.95529,-74.79533
1312,11.00171,-74.80717
1313,10.98258,-74.80341
1314,10.97085,-74.83623
1315,11.0096,-74.80893
1316,10.95732,-74.79215
1317,10.95789,-74.82395
1318,19.13525,-96.12177
1319,10.96535,-74.84249
1320,11.00356,-74.79777
1321,10.99647,-74.81582
1322,-19.84099,-43.91038
1323,10.94376,-74.82458
1324,3.40312,-76.51162
1325,10.94123,-74.80081
1326,10.94691,-74.83343
1327,10.96856,-74.84244
1328,6.34597,-75.55141
1329,10.94429,-74.80727
1330,10.96803,-74.78622
1331,11.01024,-74.8112
1332,10.97634,-74.7769
1333,10.96354,-74.77514
1334,10.94669,-74.78734
1335,18.92563,-99.18881
1336,28.99902,-110.94469
1337,10.9465,-74.78472
1338,10.99183,-74.79598
1339,10.97636,-74.77736
1340,10.99684,-74.8085
1341,11.01343,-74.83163
1342,10.97634,-74.7769
1343,11.01821,-74.81561
1344,10.9977,-74.82041
1345,11.0174,-74.83764
1346,11.0174,-74.83764
1347,10.97431,-74.80805
1348,29.11828,-110.95392
1349,3.41854,-76.50656
1350,10.99217,-74.80805
1351,10.96535,-74.84249
1352,10.93415,-74.78711
1353,10.97878,-74.78084
1354,10.97016,-74.78372
1355,11.00389,-74.81273
1356,10.92894,-74.78694
1357,10.95358,-74.80871
1358,10.96873,-74.79563
1359,10.96221,-74.80741
1360,10.96521,-74.80852
1361,3.46154,-76.4849
1362,10.96221,-74.80741
1363,10.95778,-74.79328
1364,10.97286,-74.83714
1365,11.00057,-74.81636
1366,10.99401,-74.7977
1367,11.0043,-74.78711
1368,10.98693,-74.79441
1369,10.99809,-74.79983
1370,10.98011,-74.78815
1371,10.98989,-74.78448
1372,10.93231,-74.782
1373,10.98286,-74.77757
1374,11.01283,-74.81621
1375,10.97588,-74.84192
1376,10.97962,-74.80517
1377,10.97902,-74.79671
1378,10.9476,-74.77325
1379,10.94624,-74.79005
1380,10.95806,-74.80412
1381,11.00648,-74.78962
1382,3.42051,-76.48242
1383,10.93228,-74.78201
1384,10.94662,-74.8102
1385,10.96002,-74.78894
1386,10.97085,-74.83623
1387,10.98245,-74.81084
1388,10.94447,-74.77219
1389,10.97702,-74.83235
1390,10.94541,-74.82411
1391,10.97763,-74.78064
1392,11.00008,-74.80003
1393,10.9968,-74.81005
1394,10.98549,-74.78195
1395,11.02028,-74.8229
1396,10.96712,-74.79638
1397,10.93228,-74.78201
1398,10.99712,-74.81545
1399,11.01343,-74.83163
1400,10.96221,-74.80741
1401,11.00389,-74.81273
1402,10.96221,-74.80741
1403,10.98599,-74.83258
1404,10.97636,-74.77736
1405,10.97636,-74.77736
1406,10.97103,-74.82719
1407,10.9874,-74.81591
1408,11.00696,-74.79015
1409,11.01015,-74.81511
1410,11.01638,-74.8248
1411,10.93979,-74.8003
1412,11.00044,-74.80817
1413,10.98951,-74.80312
1414,10.96826,-74.80749
1415,10.97634,-74.7769
1416,10.96221,-74.80741
1417,10.97085,-74.83623
1418,10.95312,-74.7979
1419,10.96354,-74.77514
1420,10.92708,-74.82053
1421,10.99607,-74.79134
1422,10.98229,-74.83764
1423,10.95605,-74.77413
1424,10.95605,-74.77413
1425,11.02264,-74.80809
1426,10.9876,-74.79977
1427,10.93968,-74.78276
1428,10.98141,-74.78654
1429,10.97264,-74.82546
1430,10.96441,-74.80437
1431,11.01343,-74.83163
1432,11.00044,-74.78852
1433,10.97652,-74.79249
1434,11.00449,-74.78754
1435,10.93034,-74.80255
1436,10.94429,-74.80727
1437,11.01565,-74.82288
1438,11.01353,-74.82063
1439,10.99401,-74.79909
1440,10.92945,-74.7949
1441,10.99066,-74.77966
1442,10.95236,-74.80708
1443,-19.84099,-43.91038
1444,10.97962,-74.80517
1445,10.99066,-74.77966
1446,10.94429,-74.80727
1447,10.98703,-74.80061
1448,10.94755,-74.81652
1449,10.96217,-74.78716
1450,11.01103,-74.79444
1451,11.01343,-74.83163
1452,10.97536,-74.80746
1453,10.96598,-74.78989
1454,10.9765,-74.77764
1455,10.94429,-74.80727
1456,-19.84099,-43.91038
1457,10.96055,-74.83955
1458,10.97264,-74.77475
1459,18.92563,-99.18881
1460,10.95305,-74.79386
1461,10.83383,-74.76283
1462,10.94736,-74.82173
1463,10.98448,-74.83046
1464,10.96305,-74.82852
1465,-34.91782,-57.92157
1466,18.87298,-96.92417
1467,10.96071,-74.8073
1468,10.93178,-74.7993
1469,10.93645,-74.78004
1470,11.01343,-74.83163
1471,10.97226,-74.83776
1472,10.93825,-74.79535
1473,10.99923,-74.80437
1474,11.01015,-74.81511
1475,10.96427,-74.82672
1476,10.9913,-74.80678
1477,10.98293,-74.78612
1478,10.99014,-74.82792
1479,10.96221,-74.80741
1480,10.93231,-74.782
1481,10.98371,-74.80475
1482,10.96221,-74.80741
1483,10.93113,-74.79912
1484,10.98663,-74.80315
1485,10.98007,-74.83589
1486,10.98273,-74.7852
1487,10.96221,-74.80741
1488,10.92713,-74.7917
1489,10.98006,-74.8208
1490,11.01733,-74.8191
1491,10.93231,-74.782
1492,10.99547,-74.80698
1493,10.97011,-74.79132
1494,10.95856,-74.82362
1495,7.89018,-72.52732
1496,10.96253,-74.7846
1497,10.9881,-74.8222
1498,10.93233,-74.78199
1499,39.52676,-0.48606
1500,11.0053,-74.79907
1501,10.97103,-74.82719
1502,10.92827,-74.79492
1503,10.94204,-74.79142
1504,10.93528,-74.81726
1505,19.13118,-96.12936
1506,10.98195,-74.83234
1507,10.97022,-74.79434
1508,10.94662,-74.8102
1509,10.93231,-74.782
1510,10.9943,-74.80977
1511,10.98611,-74.80729
1512,10.97135,-74.76462
1513,10.94841,-74.7829
1514,10.96104,-74.80096
1515,11.00529,-74.79402
1516,10.9765,-74.77764
1517,11.0,-74.82619
1518,11.01343,-74.83163
1519,11.02502,-74.80249
1520,10.98973,-74.78227
1521,11.00389,-74.81273
1522,11.0053,-74.79907
1523,10.98165,-74.78022
